# RA = 16 53 52.21 (253.46754)
# Dec = +39 45 37.58 (39.76044)
# Redshift = 0.0
# nH = 1.69E20 cm^-2 
# NuBlazar (id = 124)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3860E14     0.0000E00    6.1655E-11   9.6985E-13 0.0   0.0
1.8180E14     0.0000E00    8.3060E-11   1.2722E-12 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   1.6937E-12 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   0.0000E00 0.0   0.0
1.3860E14     0.0000E00    6.1655E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   0.0000E00 0.0   0.0
3.8250E14     0.0000E00    4.9348E-09   1.9510E-09 0.0   0.0
6.7490E14     0.0000E00    2.5039E-09   9.6511E-10 0.0   0.0
1.3860E14     0.0000E00    6.1655E-11   9.6985E-13 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   1.4540E-12 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   1.6937E-12 0.0   0.0
1.3860E14     0.0000E00    6.1655E-11   1.1084E-12 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   1.4540E-12 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   1.6937E-12 0.0   0.0
1.3860E14     0.0000E00    6.1655E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   0.0000E00 0.0   0.0
1.3860E14     0.0000E00    6.1655E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    3.2919E-11   0.0000E00 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   1.4540E-12 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   1.6937E-12 0.0   0.0
4.4550E14     0.0000E00    3.2919E-11   1.7818E-13 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   0.0000E00 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   0.0000E00 0.0   0.0
4.4550E14     0.0000E00    3.2919E-11   0.0000E00 0.0   0.0
6.7490E14     0.0000E00    6.2293E-11   7.4914E-12 0.0   0.0
3.8810E14     0.0000E00    5.0065E-11   3.8810E-13 0.0   0.0
4.8150E14     0.0000E00    3.4524E-11   1.9260E-13 0.0   0.0
5.9410E14     0.0000E00    4.1587E-11   5.9410E-13 0.0   0.0
3.9340E14     0.0000E00    4.7601E-11   3.9340E-13 0.0   0.0
5.1490E14     0.0000E00    2.6929E-11   1.5447E-13 0.0   0.0
5.9530E14     0.0000E00    3.9409E-11   4.7624E-13 0.0   0.0
1.3860E14     0.0000E00    1.3855E-10   2.7710E-12 0.0   0.0
1.8180E14     0.0000E00    2.1447E-10   5.4525E-12 0.0   0.0
2.4200E14     0.0000E00    2.0615E-10   3.8714E-12 0.0   0.0
1.3570E13     0.0000E00    8.0340E-12   2.3071E-13 0.0   0.0
2.5930E13     0.0000E00    8.4804E-12   1.2967E-13 0.0   0.0
6.5170E13     0.0000E00    2.0399E-11   3.2586E-13 0.0   0.0
8.9490E13     0.0000E00    3.2306E-11   6.2643E-13 0.0   0.0
1.3860E14     0.0000E00    6.1655E-11   9.6985E-13 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   1.4540E-12 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   1.6937E-12 0.0   0.0
4.4550E14     0.0000E00    2.6594E-11   3.5637E-13 0.0   0.0
4.4550E14     0.0000E00    6.5928E-11   4.4546E-13 0.0   0.0
4.4550E14     0.0000E00    2.9222E-11   1.3364E-13 0.0   0.0
6.2200E14     0.0000E00    3.2530E-11   9.3297E-13 0.0   0.0
8.5190E14     0.0000E00    1.2268E-11   8.5192E-14 0.0   0.0
1.2970E15     0.0000E00    3.1380E-11   2.5934E-13 0.0   0.0
1.9610E15     0.0000E00    3.2155E-11   7.8428E-13 0.0   0.0
3.3240E14     0.0000E00    4.6209E-12   7.3137E-13 0.0   0.0
3.9270E14     0.0000E00    7.6176E-12   2.7879E-12 0.0   0.0
3.9340E14     0.0000E00    4.7601E-11   3.9340E-13 0.0   0.0
5.1490E14     0.0000E00    2.6929E-11   1.5447E-13 0.0   0.0
5.9530E14     0.0000E00    3.9409E-11   4.7624E-13 0.0   0.0
7.4580E14     0.0000E00    1.3274E-10   0.0000E00 0.0   0.0
3.8020E14     0.0000E00    4.3338E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    5.3402E-11   0.0000E00 0.0   0.0
3.9270E14     0.0000E00    4.2800E-11   0.0000E00 0.0   0.0
4.6340E14     0.0000E00    3.5962E-11   0.0000E00 0.0   0.0
4.7990E14     0.0000E00    3.4025E-11   0.0000E00 0.0   0.0
5.4810E14     0.0000E00    3.2173E-11   0.0000E00 0.0   0.0
6.2200E14     0.0000E00    3.5142E-11   0.0000E00 0.0   0.0
6.8760E14     0.0000E00    3.8506E-11   0.0000E00 0.0   0.0
8.5190E14     0.0000E00    5.0434E-11   0.0000E00 0.0   0.0
8.5650E14     0.0000E00    5.4131E-11   0.0000E00 0.0   0.0
1.3690E14     0.0000E00    5.8178E-11   2.7378E-13 0.0   0.0
1.3690E14     0.0000E00    5.9000E-11   9.5823E-13 0.0   0.0
1.8390E14     0.0000E00    8.1293E-11   7.3568E-13 0.0   0.0
1.8390E14     0.0000E00    8.3132E-11   1.2874E-12 0.0   0.0
2.3980E14     0.0000E00    8.4180E-11   2.3983E-13 0.0   0.0
2.3980E14     0.0000E00    8.9696E-11   1.6788E-12 0.0   0.0
5.4140E14     0.0000E00    1.0233E-10   1.7326E-11 0.0   0.0
1.3570E13     0.0000E00    8.0069E-12   2.0357E-13 0.0   0.0
2.5930E13     0.0000E00    8.4545E-12   1.2967E-13 0.0   0.0
6.5170E13     0.0000E00    1.9617E-11   3.9103E-13 0.0   0.0
8.9490E13     0.0000E00    3.1679E-11   6.2643E-13 0.0   0.0
1.3860E14     0.0000E00    6.1655E-11   9.6985E-13 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   1.4540E-12 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   1.6937E-12 0.0   0.0
1.2970E15     0.0000E00    3.4363E-11   1.2967E-13 0.0   0.0
1.9610E15     0.0000E00    3.5685E-11   1.9607E-13 0.0   0.0
1.3570E13     0.0000E00    8.0340E-12   2.3071E-13 0.0   0.0
2.5930E13     0.0000E00    8.4804E-12   1.2967E-13 0.0   0.0
6.5170E13     0.0000E00    2.0399E-11   3.2586E-13 0.0   0.0
8.9490E13     0.0000E00    3.2216E-11   6.2643E-13 0.0   0.0
1.3860E14     0.0000E00    6.1655E-11   9.6985E-13 0.0   0.0
1.8180E14     0.0000E00    8.2878E-11   1.4540E-12 0.0   0.0
2.4200E14     0.0000E00    8.8799E-11   1.6937E-12 0.0   0.0
1.2970E15     0.0000E00    3.1380E-11   2.5934E-13 0.0   0.0
1.9610E15     0.0000E00    3.2155E-11   7.8428E-13 0.0   0.0
3.9270E14     0.0000E00    9.8558E-11   1.1780E-12 0.0   0.0
4.7990E14     0.0000E00    8.5902E-11   3.3593E-12 0.0   0.0
5.4140E14     0.0000E00    7.2010E-11   1.6243E-12 0.0   0.0
6.2200E14     0.0000E00    6.9662E-11   3.1099E-12 0.0   0.0
6.7490E14     0.0000E00    6.6005E-11   4.0494E-12 0.0   0.0
1.1530E15     0.0000E00    2.3752E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.3092E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.4256E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.5597E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.5762E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.7211E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.5366E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.5361E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.6589E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    3.1477E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    3.2836E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    3.3897E-11   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    6.0310E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    4.5256E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    2.7859E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.4790E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.5762E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.7055E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.3521E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.3492E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.5034E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.1223E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.1302E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.6519E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.6963E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.8455E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.5827E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.5762E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.6744E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.7096E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.8610E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.6696E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.7988E-11   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    6.9082E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    4.9693E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    3.2012E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.7095E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.7630E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.9388E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.4444E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.4026E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.5034E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.2483E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.2291E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.3324E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.6058E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.5094E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.6278E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    3.1246E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    3.1902E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    3.3741E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.2692E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.5034E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.3867E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.4026E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.4878E-11   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    5.9761E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    4.6211E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    2.9849E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.5942E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.6429E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.7677E-11   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    5.5375E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    4.1501E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    2.6648E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.0408E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.0556E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    1.9125E-11   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    6.1955E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    4.3413E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    2.7946E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.5251E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.5628E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.6900E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.4674E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.4961E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.6589E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.3982E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.4427E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.5811E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.4160E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.6589E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.4328E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.4026E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.4412E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.6865E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.8031E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.8766E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.6162E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.7211E-11   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    6.6341E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    4.7850E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    2.9763E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.4444E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.4560E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.5189E-11   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    5.8665E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    4.2389E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    2.8292E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.4674E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.5628E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.6900E-11   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    6.6889E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    4.6416E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    3.0801E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.6173E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.4694E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.7055E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.5135E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.6296E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.6589E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.5251E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.5495E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.5811E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    3.2302E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    3.3897E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.5251E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.5495E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.7522E-11   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    7.0179E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    5.2082E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    3.3916E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    3.0209E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    3.0967E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    3.2186E-11   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    6.5244E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    4.3959E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    2.8638E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.5827E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.5762E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.7055E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.4790E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.4427E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.5811E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.6829E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.8299E-11   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    6.2503E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    4.6348E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    3.3483E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.9632E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.8431E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    3.1253E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.3752E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.3226E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.4567E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.3637E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.3226E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.4723E-11   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    6.0858E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    4.4778E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    2.8552E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.4444E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.5628E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.6744E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.7095E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.7096E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.7366E-11   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    7.2920E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    5.3174E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    3.3829E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.9056E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    3.0033E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    3.1875E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    3.2284E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    3.2703E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    3.4985E-11   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    5.6472E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    4.3822E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    2.8119E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.4559E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.4026E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.5967E-11   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    6.4696E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    4.0068E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    2.8292E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.3521E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.4694E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.5811E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.5827E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.5495E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.7833E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.5020E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.4160E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.5656E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.6750E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.6162E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.7833E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.6288E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.4560E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.5500E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.6429E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.6744E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.5942E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.5495E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.6278E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.9747E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.9633E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    3.2031E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.7557E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.7897E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.9543E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.7557E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.7230E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.9388E-11   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    5.7020E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    4.1843E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    2.8898E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.5597E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.4827E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.7055E-11   0.0000E00 0.0   0.0
5.4830E14     0.0000E00    5.8665E-11   0.0000E00 0.0   0.0
6.8260E14     0.0000E00    4.4300E-11   0.0000E00 0.0   0.0
8.6520E14     0.0000E00    2.8119E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.5251E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.6162E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.6900E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.4444E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.4827E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.5967E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.7441E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.6296E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.8921E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.4674E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.6162E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    2.7366E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.8479E-11   0.0000E00 0.0   0.0
1.3350E15     0.0000E00    2.8832E-11   0.0000E00 0.0   0.0
1.5550E15     0.0000E00    3.0787E-11   0.0000E00 0.0   0.0
1.1530E15     0.0000E00    2.9286E-11   0.0000E00 0.0   0.0
