# RA = 11 04 27.30 (166.11375)
# Dec = +38 12 32.00 (38.208889)
# Redshift = 0.0
# nH = 1.34E20 cm^-2 
# NuBlazar (id = 116)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.0270E18     1.3540E17    1.3753E-10   2.4251E-12    56384.719502315    56385.354895833
3.2980E18     1.3540E17    1.2446E-10   2.6191E-12    56384.719502315    56385.354895833
3.5690E18     1.3540E17    1.1334E-10   2.8101E-12    56384.719502315    56385.354895833
3.8400E18     1.3540E17    1.0692E-10   3.0386E-12    56384.719502315    56385.354895833
4.1110E18     1.3540E17    9.8946E-11   3.2340E-12    56384.719502315    56385.354895833
4.3810E18     1.3540E17    9.5520E-11   3.5052E-12    56384.719502315    56385.354895833
4.6520E18     1.3540E17    9.3431E-11   3.8066E-12    56384.719502315    56385.354895833
4.9230E18     1.3540E17    8.8301E-11   4.0369E-12    56384.719502315    56385.354895833
5.1940E18     1.3540E17    8.3263E-11   4.2878E-12    56384.719502315    56385.354895833
5.4650E18     1.3540E17    7.5504E-11   4.4761E-12    56384.719502315    56385.354895833
5.7360E18     1.3540E17    7.2189E-11   4.7942E-12    56384.719502315    56385.354895833
6.0060E18     1.3540E17    7.3830E-11   5.3425E-12    56384.719502315    56385.354895833
6.2770E18     1.3540E17    6.7400E-11   5.5126E-12    56384.719502315    56385.354895833
6.5500E18     1.3780E17    7.2789E-11   6.4487E-12    56384.719502315    56385.354895833
6.8240E18     1.3540E17    6.2473E-11   6.6401E-12    56384.719502315    56385.354895833
7.0990E18     1.4020E17    5.8190E-11   6.5756E-12    56384.719502315    56385.354895833
7.3870E18     1.4750E17    5.4460E-11   6.8462E-12    56384.719502315    56385.354895833
7.6720E18     1.3780E17    4.9909E-11   7.1745E-12    56384.719502315    56385.354895833
7.9720E18     1.6200E17    5.2694E-11   7.2640E-12    56384.719502315    56385.354895833
8.3250E18     1.9100E17    4.8843E-11   6.9623E-12    56384.719502315    56385.354895833
8.6880E18     1.7170E17    5.1475E-11   7.9153E-12    56384.719502315    56385.354895833
9.0770E18     2.1760E17    4.1280E-11   6.8784E-12    56384.719502315    56385.354895833
9.5150E18     2.2000E17    4.0842E-11   7.5572E-12    56384.719502315    56385.354895833
1.0010E19     2.7320E17    3.3312E-11   6.8044E-12    56384.719502315    56385.354895833
1.0550E19     2.6840E17    4.3152E-11   8.4097E-12    56384.719502315    56385.354895833
1.1130E19     3.0710E17    3.9240E-11   8.5177E-12    56384.719502315    56385.354895833
1.1760E19     3.2640E17    4.2756E-11   9.6538E-12    56384.719502315    56385.354895833
1.2560E19     4.7390E17    3.0554E-11   8.3892E-12    56384.719502315    56385.354895833
1.3570E19     5.3200E17    2.7759E-11   9.8763E-12    56384.719502315    56385.354895833
1.4730E19     6.3110E17    2.8634E-11   1.1317E-11    56384.719502315    56385.354895833
8.6080E17     1.3540E17    5.2988E-10   4.1770E-12    56392.893101852    56393.042395833
1.1320E18     1.3540E17    4.3369E-10   3.7472E-12    56392.893101852    56393.042395833
1.4020E18     1.3540E17    3.6094E-10   3.6973E-12    56392.893101852    56393.042395833
1.6730E18     1.3540E17    3.0856E-10   3.7878E-12    56392.893101852    56393.042395833
1.9440E18     1.3540E17    2.7011E-10   3.9633E-12    56392.893101852    56393.042395833
2.2150E18     1.3540E17    2.4602E-10   4.2263E-12    56392.893101852    56393.042395833
2.4860E18     1.3540E17    2.1606E-10   4.5836E-12    56392.893101852    56393.042395833
2.7570E18     1.3540E17    1.9036E-10   5.0275E-12    56392.893101852    56393.042395833
3.0270E18     1.3540E17    1.7598E-10   5.6555E-12    56392.893101852    56393.042395833
3.2980E18     1.3540E17    1.5464E-10   6.0369E-12    56392.893101852    56393.042395833
3.5690E18     1.3540E17    1.4908E-10   6.6504E-12    56392.893101852    56393.042395833
3.8400E18     1.3540E17    1.3322E-10   6.9888E-12    56392.893101852    56393.042395833
4.1110E18     1.3540E17    1.2921E-10   7.6557E-12    56392.893101852    56393.042395833
4.3810E18     1.3540E17    1.2092E-10   8.1424E-12    56392.893101852    56393.042395833
4.6520E18     1.3540E17    1.0579E-10   8.3447E-12    56392.893101852    56393.042395833
4.9280E18     1.4020E17    1.0280E-10   8.8213E-12    56392.893101852    56393.042395833
5.2060E18     1.3780E17    9.0334E-11   9.1612E-12    56392.893101852    56393.042395833
5.4860E18     1.4270E17    9.8209E-11   1.0230E-11    56392.893101852    56393.042395833
5.7960E18     1.6680E17    7.9487E-11   9.4420E-12    56392.893101852    56393.042395833
6.1200E18     1.5720E17    8.1213E-11   1.1023E-11    56392.893101852    56393.042395833
6.4900E18     2.1280E17    5.4548E-11   8.9659E-12    56392.893101852    56393.042395833
6.9470E18     2.4420E17    5.5221E-11   9.8842E-12    56392.893101852    56393.042395833
7.4690E18     2.7810E17    5.7422E-11   1.0520E-11    56392.893101852    56393.042395833
8.1800E18     4.3280E17    5.6066E-11   9.6821E-12    56392.893101852    56393.042395833
9.2340E18     6.2140E17    4.4759E-11   9.0442E-12    56392.893101852    56393.042395833
1.1020E19     1.1650E18    3.5033E-11   8.2025E-12    56392.893101852    56393.042395833
1.4450E19     2.2680E18    3.0470E-11   1.1197E-11    56392.893101852    56393.042395833
8.6080E17     1.3540E17    7.5048E-10   1.5629E-12    56393.042395833    56394.400104167
1.1320E18     1.3540E17    6.5205E-10   1.4448E-12    56393.042395833    56394.400104167
1.4020E18     1.3540E17    5.8451E-10   1.4804E-12    56393.042395833    56394.400104167
1.6730E18     1.3540E17    5.2635E-10   1.5576E-12    56393.042395833    56394.400104167
1.9440E18     1.3540E17    4.7949E-10   1.6635E-12    56393.042395833    56394.400104167
2.2150E18     1.3540E17    4.3937E-10   1.7761E-12    56393.042395833    56394.400104167
2.4860E18     1.3540E17    4.0585E-10   1.9778E-12    56393.042395833    56394.400104167
2.7570E18     1.3540E17    3.7685E-10   2.2375E-12    56393.042395833    56394.400104167
3.0270E18     1.3540E17    3.4827E-10   2.5138E-12    56393.042395833    56394.400104167
3.2980E18     1.3540E17    3.2881E-10   2.7711E-12    56393.042395833    56394.400104167
3.5690E18     1.3540E17    3.1030E-10   3.0266E-12    56393.042395833    56394.400104167
3.8400E18     1.3540E17    2.8777E-10   3.2492E-12    56393.042395833    56394.400104167
4.1110E18     1.3540E17    2.6523E-10   3.4424E-12    56393.042395833    56394.400104167
4.3810E18     1.3540E17    2.5811E-10   3.7516E-12    56393.042395833    56394.400104167
4.6520E18     1.3540E17    2.3871E-10   3.9483E-12    56393.042395833    56394.400104167
4.9230E18     1.3540E17    2.3090E-10   4.2354E-12    56393.042395833    56394.400104167
5.1940E18     1.3540E17    2.1614E-10   4.4705E-12    56393.042395833    56394.400104167
5.4650E18     1.3540E17    2.1372E-10   4.8535E-12    56393.042395833    56394.400104167
5.7360E18     1.3540E17    2.0002E-10   5.1239E-12    56393.042395833    56394.400104167
6.0060E18     1.3540E17    1.8553E-10   5.3933E-12    56393.042395833    56394.400104167
6.2770E18     1.3540E17    1.8026E-10   5.7593E-12    56393.042395833    56394.400104167
6.5480E18     1.3540E17    1.7248E-10   6.4132E-12    56393.042395833    56394.400104167
6.8190E18     1.3540E17    1.7326E-10   6.9655E-12    56393.042395833    56394.400104167
7.0900E18     1.3540E17    1.5744E-10   6.9810E-12    56393.042395833    56394.400104167
7.3600E18     1.3540E17    1.5321E-10   7.3266E-12    56393.042395833    56394.400104167
7.6310E18     1.3540E17    1.5425E-10   7.7666E-12    56393.042395833    56394.400104167
7.9020E18     1.3540E17    1.4199E-10   8.0791E-12    56393.042395833    56394.400104167
8.1730E18     1.3540E17    1.3608E-10   8.2975E-12    56393.042395833    56394.400104167
8.4440E18     1.3540E17    1.3406E-10   8.6722E-12    56393.042395833    56394.400104167
8.7140E18     1.3540E17    1.3301E-10   9.0588E-12    56393.042395833    56394.400104167
8.9850E18     1.3540E17    1.2876E-10   9.3718E-12    56393.042395833    56394.400104167
9.2560E18     1.3540E17    1.1093E-10   9.2215E-12    56393.042395833    56394.400104167
9.5270E18     1.3540E17    1.0505E-10   9.4558E-12    56393.042395833    56394.400104167
9.7980E18     1.3540E17    1.1710E-10   1.0342E-11    56393.042395833    56394.400104167
1.0070E19     1.3780E17    1.0017E-10   9.9959E-12    56393.042395833    56394.400104167
1.0350E19     1.3780E17    9.9593E-11   1.0520E-11    56393.042395833    56394.400104167
1.0630E19     1.4270E17    9.2463E-11   1.0381E-11    56393.042395833    56394.400104167
1.0910E19     1.3540E17    1.0095E-10   1.1828E-11    56393.042395833    56394.400104167
1.1190E19     1.4990E17    8.5867E-11   1.1056E-11    56393.042395833    56394.400104167
1.1490E19     1.4510E17    1.0172E-10   1.2788E-11    56393.042395833    56394.400104167
1.1790E19     1.5720E17    9.5680E-11   1.2596E-11    56393.042395833    56394.400104167
1.2110E19     1.6200E17    9.1067E-11   1.2859E-11    56393.042395833    56394.400104167
1.2430E19     1.6200E17    7.8586E-11   1.2795E-11    56393.042395833    56394.400104167
1.2760E19     1.7170E17    9.5269E-11   1.4424E-11    56393.042395833    56394.400104167
1.3120E19     1.8130E17    8.8033E-11   1.4155E-11    56393.042395833    56394.400104167
1.3490E19     1.8860E17    8.5277E-11   1.4713E-11    56393.042395833    56394.400104167
1.3890E19     2.1760E17    6.4123E-11   1.3004E-11    56393.042395833    56394.400104167
1.4350E19     2.3700E17    5.7242E-11   1.3015E-11    56393.042395833    56394.400104167
1.4870E19     2.8050E17    5.4219E-11   1.3016E-11    56393.042395833    56394.400104167
1.5420E19     2.7080E17    6.4372E-11   1.6631E-11    56393.042395833    56394.400104167
1.5990E19     2.9740E17    5.2735E-11   1.7402E-11    56393.042395833    56394.400104167
1.6630E19     3.5060E17    5.9140E-11   1.8891E-11    56393.042395833    56394.400104167
1.7370E19     3.8200E17    5.1359E-11   2.1104E-11    56393.042395833    56394.400104167
1.8100E19     3.5540E17    8.4447E-11   2.8824E-11    56393.042395833    56394.400104167
8.6080E17     1.3540E17    1.5678E-09   6.2823E-12    56394.858402778    56395.084097222
1.1320E18     1.3540E17    1.3901E-09   5.8704E-12    56394.858402778    56395.084097222
1.4020E18     1.3540E17    1.2573E-09   6.0472E-12    56394.858402778    56395.084097222
1.6730E18     1.3540E17    1.1384E-09   6.3796E-12    56394.858402778    56395.084097222
1.9440E18     1.3540E17    1.0425E-09   6.8332E-12    56394.858402778    56395.084097222
2.2150E18     1.3540E17    9.6543E-10   7.3377E-12    56394.858402778    56395.084097222
2.4860E18     1.3540E17    8.8806E-10   8.1980E-12    56394.858402778    56395.084097222
2.7570E18     1.3540E17    8.2589E-10   9.3250E-12    56394.858402778    56395.084097222
3.0270E18     1.3540E17    7.6061E-10   1.0455E-11    56394.858402778    56395.084097222
3.2980E18     1.3540E17    7.0460E-10   1.1425E-11    56394.858402778    56395.084097222
3.5690E18     1.3540E17    6.6940E-10   1.2508E-11    56394.858402778    56395.084097222
3.8400E18     1.3540E17    6.4542E-10   1.3674E-11    56394.858402778    56395.084097222
4.1110E18     1.3540E17    5.8034E-10   1.4361E-11    56394.858402778    56395.084097222
4.3810E18     1.3540E17    5.5207E-10   1.5449E-11    56394.858402778    56395.084097222
4.6520E18     1.3540E17    5.2262E-10   1.6484E-11    56394.858402778    56395.084097222
4.9230E18     1.3540E17    4.9552E-10   1.7544E-11    56394.858402778    56395.084097222
5.1940E18     1.3540E17    4.5829E-10   1.8467E-11    56394.858402778    56395.084097222
5.4650E18     1.3540E17    4.3953E-10   1.9803E-11    56394.858402778    56395.084097222
5.7360E18     1.3540E17    4.2330E-10   2.1281E-11    56394.858402778    56395.084097222
6.0060E18     1.3540E17    4.3476E-10   2.3447E-11    56394.858402778    56395.084097222
6.2770E18     1.3540E17    3.6261E-10   2.3121E-11    56394.858402778    56395.084097222
6.5480E18     1.3540E17    3.7398E-10   2.6543E-11    56394.858402778    56395.084097222
6.8190E18     1.3540E17    3.6922E-10   2.8303E-11    56394.858402778    56395.084097222
7.0900E18     1.3540E17    3.4642E-10   2.8815E-11    56394.858402778    56395.084097222
7.3600E18     1.3540E17    3.5012E-10   3.1025E-11    56394.858402778    56395.084097222
7.6340E18     1.3780E17    3.1639E-10   3.1199E-11    56394.858402778    56395.084097222
7.9120E18     1.4020E17    3.0562E-10   3.3059E-11    56394.858402778    56395.084097222
8.1990E18     1.4750E17    3.2019E-10   3.4686E-11    56394.858402778    56395.084097222
8.4940E18     1.4750E17    2.6016E-10   3.3041E-11    56394.858402778    56395.084097222
8.7970E18     1.5480E17    2.6212E-10   3.3755E-11    56394.858402778    56395.084097222
9.1110E18     1.5960E17    2.5368E-10   3.4959E-11    56394.858402778    56395.084097222
9.4420E18     1.7170E17    2.3554E-10   3.4547E-11    56394.858402778    56395.084097222
9.8070E18     1.9340E17    2.4522E-10   3.5482E-11    56394.858402778    56395.084097222
1.0210E19     2.1040E17    2.0045E-10   3.3183E-11    56394.858402778    56395.084097222
1.0720E19     2.9740E17    1.5255E-10   2.6760E-11    56394.858402778    56395.084097222
1.1310E19     2.9020E17    1.9753E-10   3.3761E-11    56394.858402778    56395.084097222
1.2020E19     4.2320E17    1.4816E-10   2.7878E-11    56394.858402778    56395.084097222
1.2970E19     5.2950E17    1.5155E-10   2.9817E-11    56394.858402778    56395.084097222
1.4300E19     7.9310E17    1.3284E-10   2.8693E-11    56394.858402778    56395.084097222
1.6580E19     1.4940E18    1.2453E-10   3.3561E-11    56394.858402778    56395.084097222
8.6080E17     1.3540E17    6.2810E-10   2.7141E-12    56395.900104167    56396.28900463
1.1320E18     1.3540E17    5.3513E-10   2.4809E-12    56395.900104167    56396.28900463
1.4020E18     1.3540E17    4.5871E-10   2.4866E-12    56395.900104167    56396.28900463
1.6730E18     1.3540E17    4.0560E-10   2.5915E-12    56395.900104167    56396.28900463
1.9440E18     1.3540E17    3.5515E-10   2.7139E-12    56395.900104167    56396.28900463
2.2150E18     1.3540E17    3.1928E-10   2.8709E-12    56395.900104167    56396.28900463
2.4860E18     1.3540E17    2.9092E-10   3.1918E-12    56395.900104167    56396.28900463
2.7570E18     1.3540E17    2.6395E-10   3.5859E-12    56395.900104167    56396.28900463
3.0270E18     1.3540E17    2.3934E-10   3.9904E-12    56395.900104167    56396.28900463
3.2980E18     1.3540E17    2.1902E-10   4.3336E-12    56395.900104167    56396.28900463
3.5690E18     1.3540E17    2.0058E-10   4.6600E-12    56395.900104167    56396.28900463
3.8400E18     1.3540E17    1.8928E-10   5.0396E-12    56395.900104167    56396.28900463
4.1110E18     1.3540E17    1.7400E-10   5.3517E-12    56395.900104167    56396.28900463
4.3810E18     1.3540E17    1.6775E-10   5.7998E-12    56395.900104167    56396.28900463
4.6520E18     1.3540E17    1.4947E-10   6.0005E-12    56395.900104167    56396.28900463
4.9230E18     1.3540E17    1.4287E-10   6.4182E-12    56395.900104167    56396.28900463
5.1940E18     1.3540E17    1.3928E-10   6.9293E-12    56395.900104167    56396.28900463
5.4650E18     1.3540E17    1.2953E-10   7.3471E-12    56395.900104167    56396.28900463
5.7360E18     1.3540E17    1.2383E-10   7.8771E-12    56395.900104167    56396.28900463
6.0060E18     1.3540E17    1.2184E-10   8.4958E-12    56395.900104167    56396.28900463
6.2770E18     1.3540E17    1.0836E-10   8.6692E-12    56395.900104167    56396.28900463
6.5480E18     1.3540E17    1.0149E-10   9.5058E-12    56395.900104167    56396.28900463
6.8190E18     1.3540E17    1.0035E-10   1.0227E-11    56395.900104167    56396.28900463
7.0900E18     1.3540E17    1.0607E-10   1.1123E-11    56395.900104167    56396.28900463
7.3680E18     1.4270E17    9.2676E-11   1.0972E-11    56395.900104167    56396.28900463
7.6670E18     1.5720E17    8.0223E-11   1.0401E-11    56395.900104167    56396.28900463
7.9750E18     1.4990E17    8.1127E-11   1.1693E-11    56395.900104167    56396.28900463
8.2940E18     1.6930E17    7.1815E-11   1.0981E-11    56395.900104167    56396.28900463
8.6320E18     1.6930E17    8.0687E-11   1.2271E-11    56395.900104167    56396.28900463
9.0090E18     2.0790E17    6.5144E-11   1.0826E-11    56395.900104167    56396.28900463
9.4450E18     2.2730E17    5.8591E-11   1.0794E-11    56395.900104167    56396.28900463
9.9400E18     2.6840E17    6.8004E-11   1.1469E-11    56395.900104167    56396.28900463
1.0490E19     2.7810E17    6.1080E-11   1.1962E-11    56395.900104167    56396.28900463
1.1130E19     3.6270E17    5.4003E-11   1.1171E-11    56395.900104167    56396.28900463
1.1920E19     4.3280E17    5.3969E-11   1.1984E-11    56395.900104167    56396.28900463
1.2860E19     5.0050E17    5.4571E-11   1.3398E-11    56395.900104167    56396.28900463
1.4200E19     8.4630E17    3.5979E-11   1.1597E-11    56395.900104167    56396.28900463
8.6080E17     1.3540E17    1.4599E-09   4.2042E-12    56396.903599537    56397.299398148
1.1320E18     1.3540E17    1.4066E-09   4.1098E-12    56396.903599537    56397.299398148
1.4020E18     1.3540E17    1.3566E-09   4.3762E-12    56396.903599537    56397.299398148
1.6730E18     1.3540E17    1.3080E-09   4.7667E-12    56396.903599537    56397.299398148
1.9440E18     1.3540E17    1.2586E-09   5.2353E-12    56396.903599537    56397.299398148
2.2150E18     1.3540E17    1.2216E-09   5.7564E-12    56396.903599537    56397.299398148
2.4860E18     1.3540E17    1.1730E-09   6.5709E-12    56396.903599537    56397.299398148
2.7570E18     1.3540E17    1.1301E-09   7.6077E-12    56396.903599537    56397.299398148
