# RA = 22 02 43.20 (330.68)
# Dec = +42 16 40.00 (42.277778)
# Redshift = 0.0
# nH = 1.75E21 cm^-2 
# NuBlazar (id = 127)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E23     0.0000E00    1.1387E-11   2.4134E-12    54956.0    54986.4
2.4200E23     0.0000E00    2.7463E-11   2.9821E-12    54986.4    55016.7
2.4200E23     0.0000E00    1.5812E-11   2.6492E-12    55016.7    55047.1
2.4200E23     0.0000E00    1.2719E-11   2.5937E-12    55047.1    55077.5
2.4200E23     0.0000E00    2.0666E-11   2.6908E-12    55077.5    55107.8
2.4200E23     0.0000E00    2.6631E-11   3.0237E-12    55107.8    55138.2
2.4200E23     0.0000E00    3.0792E-11   3.0237E-12    55138.2    55168.6
2.4200E23     0.0000E00    2.9405E-11   3.1208E-12    55168.6    55198.9
2.4200E23     0.0000E00    3.8698E-11   3.3288E-12    55198.9    55229.3
2.4200E23     0.0000E00    2.7463E-11   2.9682E-12    55229.3    55259.7
2.4200E23     0.0000E00    3.2456E-11   3.2040E-12    55259.7    55290.1
2.4200E23     0.0000E00    3.0930E-11   2.9266E-12    55290.1    55320.4
2.4200E23     0.0000E00    4.9516E-11   3.5924E-12    55320.4    55350.8
2.4200E23     0.0000E00    3.6478E-11   3.0653E-12    55350.8    55381.2
2.4200E23     0.0000E00    1.9696E-11   3.0237E-12    55381.2    55409.0
# Fermi2FGL (6Gev) (id = 110)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4520E24     0.0000E00    1.1019E-11   1.1311E-12    54682.65486    55409.05347
# Fermi2FGL (60Gev) (id = 109)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4520E25     0.0000E00    3.6555E-12   9.4579E-13    54682.65486    55409.05347
# Fermi2FGL (600 Mev) (id = 108)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4520E23     0.0000E00    2.6042E-11   9.8214E-13    54682.65486    55409.05347
# Fermi2FGL (2Gev) (id = 107)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.8400E23     0.0000E00    2.2087E-11   1.1515E-12    54682.65486    55409.05347
# Fermi2FGL (200 Mev) (id = 106)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.8400E22     0.0000E00    2.8113E-11   1.3382E-12    54682.65486    55409.05347
# Fermi1FGL (6Gev) (id = 105)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4520E24     0.0000E00    5.2955E-12   1.1482E-12    54682.65486    55016.61944
# Fermi1FGL (60Gev) (id = 104)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4520E25 0.0 3.5060E-12   0.0000E00    54682.65486    55016.61944 ; UPPER LIMIT
# Fermi1FGL (600 Mev) (id = 103)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.4520E23     0.0000E00    2.0451E-11   1.3047E-12    54682.65486    55016.61944
# Fermi1FGL (2Gev) (id = 102)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.8400E23     0.0000E00    1.7352E-11   1.5893E-12    54682.65486    55016.61944
# Fermi1FGL (200 Mev) (id = 101)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.8400E22     0.0000E00    2.3273E-11   2.3542E-12    54682.65486    55016.61944
# Fermi 4FGL-DR3 (30-100 GeV) (id = 100)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3240E25     0.0000E00    1.1309E-11   1.1635E-12 0.0   0.0
# Fermi 4FGL-DR3 (3-10 GeV) (id = 99)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3240E24     0.0000E00    3.5062E-11   7.1251E-13 0.0   0.0
# Fermi 4FGL-DR3 (100-1000 GeV) (id = 98)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.6460E25     0.0000E00    4.2812E-12   1.0774E-12 0.0   0.0
# Fermi 4FGL-DR3 (10-30 GeV) (id = 97)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.1880E24     0.0000E00    2.3077E-11   9.9861E-13 0.0   0.0
# Fermi 4FGL-DR3 (1-3 GeV) (id = 96)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.1880E23     0.0000E00    4.6731E-11   6.2091E-13 0.0   0.0
# Fermi 4FGL-DR3 (0.3-1 GeV) (id = 95)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3230E23     0.0000E00    5.5138E-11   7.3415E-13 0.0   0.0
# Fermi 4FGL-DR3 (0.1-0.3 GeV) (id = 94)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.1880E22     0.0000E00    5.4135E-11   1.5925E-12 0.0   0.0
# Fermi 4FGL-DR3 (0.05-0.1 GeV) (id = 93)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.7090E22     0.0000E00    4.6757E-11   9.7423E-12 0.0   0.0
# BATPA100 (id = 92)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.1470E19     0.0000E00    1.2947E-11   5.6290E-13    53411.425781    56501.425781
# BAT54MCAT (15-50keV) (id = 91)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
6.6220E18     0.0000E00    6.7990E-12   2.8481E-12    53340.5    54525.5
# BAT54MCAT (15-150keV) (id = 90)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.1470E19     0.0000E00    9.8445E-12   3.8969E-12    53340.5    54525.5
# BAT39MCAT (15-30keV) (id = 89)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
5.1290E18     0.0000E00    1.0578E-11   1.1911E-12    53340.5    54525.5
# BAT39MCAT (10-150keV) (id = 88)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
9.3650E18     0.0000E00    9.1008E-12   8.0743E-13    53340.5    54525.5
# 2FHL (92GeV) (id = 87)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.2240E25     0.0000E00    3.1951E-12   8.0793E-13    54682.0    57116.0
# 2FHL (316GeV) (id = 86)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.6400E25 0.0 3.8036E-12   3.8678E-21    54682.0    57116.0 ; UPPER LIMIT
# 2FHL (1081GeV) (id = 85)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.6140E26 0.0 1.4383E-11   1.3236E-20    54682.0    57116.0 ; UPPER LIMIT
# 4XMM-DR12 (4.5-12 keV) (id = 84)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.7770E18     0.0000E00    6.0679E-12   6.7098E-14    54473.63872685185    54473.89765046296
1.7770E18     0.0000E00    8.4410E-12   2.2909E-13    59404.05646990741    59404.26741898148
1.7770E18     0.0000E00    4.2515E-12   5.1200E-14    54602.40298611111    54603.949421296296
1.7770E18     0.0000E00    6.7576E-12   8.7213E-14    54291.96659722222    54292.18046296296
1.7770E18     0.0000E00    5.3435E-12   6.7518E-14    54439.64234953704    54439.86540509259
# 4XMM-DR12 (2-4.5 keV) (id = 83)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.2540E17     0.0000E00    5.2957E-12   3.4312E-14    54473.63872685185    54473.89765046296
7.2540E17     0.0000E00    6.4052E-12   9.7751E-14    59404.05646990741    59404.26741898148
7.2540E17     0.0000E00    3.4025E-12   2.2480E-14    54602.40298611111    54603.949421296296
7.2540E17     0.0000E00    6.3499E-12   4.5585E-14    54291.96659722222    54292.18046296296
7.2540E17     0.0000E00    4.9943E-12   3.5684E-14    54439.64234953704    54439.86540509259
# 4XMM-DR12 (1-2 keV) (id = 82)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.4190E17     0.0000E00    4.5090E-12   2.1378E-14    54473.63872685185    54473.89765046296
3.4190E17     0.0000E00    5.9634E-12   6.4739E-14    59404.05646990741    59404.26741898148
3.4190E17     0.0000E00    2.8068E-12   1.3994E-14    54602.40298611111    54603.949421296296
3.4190E17     0.0000E00    5.6135E-12   2.8948E-14    54291.96659722222    54292.18046296296
3.4190E17     0.0000E00    4.3793E-12   2.2263E-14    54439.64234953704    54439.86540509259
# 4XMM-DR12 (0.5-1 keV) (id = 81)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.7100E17     0.0000E00    3.3727E-12   2.2584E-14    54473.63872685185    54473.89765046296
1.7100E17     0.0000E00    6.2716E-12   9.2172E-14    59404.05646990741    59404.26741898148
1.7100E17     0.0000E00    2.1342E-12   1.6954E-14    54602.40298611111    54603.949421296296
1.7100E17     0.0000E00    4.3261E-12   3.1600E-14    54291.96659722222    54292.18046296296
1.7100E17     0.0000E00    3.3828E-12   2.4229E-14    54439.64234953704    54439.86540509259
# XMMSL2 (2-12 keV) (id = 80)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.1850E18     0.0000E00    7.3067E-12   2.4046E-12    55173.99309972    55173.99362056
# XMMSL2 (0.2-2 keV) (id = 79)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.5290E17     0.0000E00    3.9112E-12   7.6336E-13    55173.99309972    55173.99362056
1.5290E17     0.0000E00    3.2300E-12   9.7955E-13    55535.0283775    55535.02889833
# XMMSL2 (0.2-12 keV) (id = 78)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.7460E17     0.0000E00    4.4990E-12   7.5766E-13    55173.99309972    55173.99362056
3.7460E17     0.0000E00    4.5150E-12   1.1827E-12    55535.0283775    55535.02889833
# WGACAT2 (id = 77)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    2.3058E-12   1.2553E-13    48978.091296    48979.763762
# SAXMECS (id = 76)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.2540E17     0.0000E00    6.8221E-12   1.6707E-13    50760.019595    50760.606458
7.2540E17     0.0000E00    8.1680E-12   1.0210E-13    51517.462859    51518.738287
7.2540E17     0.0000E00    4.3532E-12   6.4972E-14    51334.337269    51336.541065
7.2540E17     0.0000E00    3.9076E-12   1.0674E-13    51751.425451    51752.280243
# RXS2CAT (id = 75)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    1.3076E-12   1.8790E-13    48104.0    48499.0
# RASS (id = 74)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    1.6104E-12   2.1453E-13    47892.5    48257.5
# IPCSLEW (id = 73)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    5.6940E-12   1.3708E-12    43813.5    44695.5
# IPC (id = 72)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
2.4200E17     0.0000E00    4.8183E-12   1.8184E-13    43813.5    44695.5
# CMA (id = 71)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
7.6460E16     0.0000E00    2.3451E-12   3.7284E-13    45675.355469    45675.355469
# 1SXPS(2—10 keV) (id = 70)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.0810E18     0.0000E00    6.5964E-12   4.3011E-14    53671.040671    56205.337257
# 1SXPS(1-2keV) (id = 69)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
3.4190E17     0.0000E00    5.9349E-12   3.5859E-14    53671.040671    56205.337257
# 1SXPS(0.3—10 keV) (id = 68)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
4.1880E17     0.0000E00    5.6653E-12   2.2522E-14    53671.040671    56205.337257
# 1SXPS(0.3-1keV) (id = 67)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.3250E17     0.0000E00    3.8464E-12   3.6299E-14    53671.040671    56205.337257
# 1SWXRT (2-10 keV) (id = 66)
#   frequency \gn (Hz)    Bin   Nufnu (erg cm^-2 s^-1)  Nufnu (erg cm^-2 s^-1)_error    TStart    TStop
1.0810E18     0.0000E00    8.1825E-12   5.1076E-13    55760.568183    55760.651366
1.0810E18     0.0000E00    7.7403E-12   6.7989E-13    55806.316806    55806.328449
1.0810E18     0.0000E00    9.7109E-12   7.7481E-13    55813.948079    55813.960382
1.0810E18     0.0000E00    7.2808E-12   5.7618E-13    55547.410764    55547.424954
1.0810E18     0.0000E00    4.6603E-12   5.7600E-13    54734.974375    54734.999954
1.0810E18     0.0000E00    1.1384E-11   8.3169E-13    55890.794676    55890.806898
1.0810E18     0.0000E00    8.5253E-12   7.3223E-13    55716.887234    55716.899271
1.0810E18     0.0000E00    9.2614E-12   7.8486E-13    55841.35625    55841.368032
1.0810E18     0.0000E00    3.1118E-12   1.7733E-13    54713.298322    54713.568021
1.0810E18     0.0000E00    4.2198E-12   2.9146E-13    55742.353322    55742.43081
1.0810E18     0.0000E00    8.7081E-12   4.9537E-13    55729.998345    55730.205509
1.0810E18     0.0000E00    1.0057E-11   7.6575E-13    55704.700486    55704.7125
1.0810E18     0.0000E00    8.1157E-12   5.7595E-13    55047.353322    55047.372882
1.0810E18     0.0000E00    2.7750E-12   1.6473E-13    54700.033762    54700.392338
1.0810E18     0.0000E00    7.6313E-12   5.7496E-13    55534.012442    55534.030521
1.0810E18     0.0000E00    7.2250E-12   6.2826E-13    55216.074664    55216.086759
1.0810E18     0.0000E00    7.1801E-12   4.9789E-13    55753.546076    55753.62287
1.0810E18     0.0000E00    9.4767E-12   4.0094E-13    55714.149421    55714.290255
1.0810E18     0.0000E00    5.7946E-12   4.3329E-13    55747.372604    55747.446481
1.0810E18     0.0000E00    1.0468E-11   8.8533E-13    55362.054896    55362.123576
1.0810E18     0.0000E00    3.8894E-12   1.9784E-13    54708.339271    54708.617315
1.0810E18     0.0000E00    9.3124E-12   7.8475E-13    55146.675706    55146.686759
1.0810E18     0.0000E00    6.8055E-12   4.0310E-13    55503.3036    55503.447188
1.0810E18     0.0000E00    3.4479E-12   4.1779E-13    54716.181204    54716.385382
1.0810E18     0.0000E00    6.5467E-12   4.9231E-13    55746.369826    55746.443715
1.0810E18     0.0000E00    4.9259E-12   5.7643E-13    54741.002998    54741.013843
1.0810E18     0.0000E00    6.4244E-12   4.6486E-13    55743.423692    55743.492662
1.0810E18     0.0000E00    3.7293E-12   2.1117E-13    54714.378831    54714.584005
1.0810E18     0.0000E00    3.5848E-12   2.1488E-13    54701.037894    54701.325648
1.0810E18     0.0000E00    5.1570E-12   2.6204E-13    54704.389167    54704.54162
1.0810E18     0.0000E00    8.8524E-12   6.2122E-13    55019.053229    55019.130509
1.0810E18     0.0000E00    8.3270E-12   9.9504E-13    55139.581991    55139.653426
1.0810E18     0.0000E00    2.4818E-12   1.6039E-13    54717.576563    54717.857616
1.0810E18     0.0000E00    4.6053E-12   4.2719E-13    55478.404109    55478.423576
1.0810E18     0.0000E00    8.8841E-12   4.1807E-13    55713.132384    55713.221366
1.0810E18     0.0000E00    4.8946E-12   2.4604E-13    54703.381343    54703.53537
1.0810E18     0.0000E00    5.4056E-12   5.0677E-13    54350.622685    54350.762465
1.0810E18     0.0000E00    2.7007E-12   1.7668E-13    54715.251667    54715.591632
1.0810E18     0.0000E00    9.2009E-12   7.2367E-13    55506.447338    55506.459676
1.0810E18     0.0000E00    8.3089E-12   6.2709E-13    55005.594028    55005.609699
1.0810E18     0.0000E00    8.6470E-12   7.3369E-13    53675.261794    53675.399965
1.0810E18     0.0000E00    3.4237E-12   1.9817E-13    54705.006505    54705.343009
1.0810E18     0.0000E00    3.1489E-12   1.8995E-13    54711.2186    54711.627049
1.0810E18     0.0000E00    7.1762E-12   4.6095E-13    55745.374155    55745.45206
1.0810E18     0.0000E00    6.6003E-12   5.1860E-13    53674.473796    53674.53191
1.0810E18     0.0000E00    5.2400E-12   2.3056E-13    55027.616481    55027.963843
1.0810E18     0.0000E00    4.3394E-12   2.2536E-13    54702.577731    54702.731898
1.0810E18     0.0000E00    4.8138E-12   5.0672E-13    55174.592778    55174.670787
1.0810E18     0.0000E00    3.6833E-12   1.8543E-13    54709.342292    54709.552743
1.0810E18     0.0000E00    3.9459E-12   2.9345E-13    54706.010475    54706.806204
1.0810E18     0.0000E00    4.3963E-12   2.3580E-13    54699.496771    54699.843715
1.0810E18     0.0000E00    8.6431E-12   6.2859E-13    55520.56331    55520.57912
1.0810E18     0.0000E00    6.9651E-12   6.2843E-13    55458.26706    55458.340926
1.0810E18     0.0000E00    7.2160E-12   7.3206E-13    55836.894363    55836.904109
1.0810E18     0.0000E00    4.1225E-12   1.9008E-13    54707.535799    54707.753449
1.0810E18     0.0000E00    1.3825E-11   9.2855E-13    55918.280937    55918.292315
1.0810E18     0.0000E00    8.0111E-12   6.2832E-13    55541.044792    55541.058981
1.0810E18     0.0000E00    7.8557E-12   6.8083E-13    55132.019792    55132.095093
1.0810E18     0.0000E00    8.8437E-12   9.9427E-13    53577.025579    53577.963171
1.0810E18     0.0000E00    3.7725E-12   1.9433E-13    54712.623785    54712.972176
1.0810E18     0.0000E00    6.9206E-12   3.0700E-13    53883.313773    53883.520093
1.0810E18     0.0000E00    7.1743E-12   3.0897E-13    53682.354167    53682.449271
1.0810E18     0.0000E00    6.6560E-12   6.2892E-13    55195.002326    55195.015231
1.0810E18     0.0000E00    8.1135E-12   7.3283E-13    55181.283542    55181.35412
1.0810E18     0.0000E00    6.8657E-12   3.8259E-13    53677.409676    53677.554132
1.0810E18     0.0000E00    7.8502E-12   6.2802E-13    55492.595961    55492.609016
1.0810E18     0.0000E00    2.3670E-12   3.3096E-13    54727.747905    54727.890926
1.0810E18     0.0000E00    1.0295E-11   7.8386E-13    55883.427685    55883.439549
1.0810E18     0.0000E00    4.9614E-12   4.2436E-13    55744.429549    55744.448588
1.0810E18     0.0000E00    5.3980E-12   1.4674E-13    55028.01809    55028.969421
1.0810E18     0.0000E00    2.5547E-12   1.6890E-13    54698.64044    54698.919398
1.0810E18     0.0000E00    4.0534E-12   5.9112E-13    54358.053935    54359.733287
1.0810E18     0.0000E00    5.2934E-12   4.2976E-13    54370.708762    54370.782593
1.0810E18     0.0000E00    7.6517E-12   6.2890E-13    55160.001238    55160.935394
1.0810E18     0.0000E00    1.0884E-11   6.2489E-13    55153.776725    55153.854826
1.0810E18     0.0000E00    6.7606E-12   3.2493E-13    53883.327326    53883.534687
1.0810E18     0.0000E00    8.9684E-12   7.2999E-13    55202.221887    55202.233981
1.0810E18     0.0000E00    5.9096E-12   5.7527E-13    55768.942002    55768.999954
1.0810E18     0.0000E00    6.1837E-12   6.8126E-13    53676.330278    53676.403449
1.0810E18     0.0000E00    7.2804E-12   3.7188E-13    53671.040671    53671.448588
1.0810E18     0.0000E00    1.1952E-11   9.3131E-13    55707.321539    55707.333981
1.0810E18     0.0000E00    5.0660E-12   4.6438E-13    55512.002303    55512.016632
1.0810E18     0.0000E00    5.3447E-12   2.4628E-13    54710.346725    54710.563854
1.0810E18     0.0000E00    6.8640E-12   5.7636E-13    55526.382836    55526.399271
1.0810E18     0.0000E00    5.3980E-12   6.8131E-13    54355.574769    54355.583993
1.0810E18     0.0000E00    6.4961E-12   5.7626E-13    55737.819132    55737.897882
1.0810E18     0.0000E00    3.5531E-12   2.3583E-13    54718.111748    54718.325671
1.0810E18     0.0000E00    8.3330E-12   6.8131E-13    55209.123692    55209.136076
1.0810E18     0.0000E00    8.2791E-12   7.8104E-13    55726.123738    55726.66522
